LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_NM,NUMBER_OF_STUDENTS_TESTED,NUMBER_TESTS_TAKEN,NOTESTS_3ORHIGHER
2018-19,727,Stephens County,5050,Stephens County High School,Chemistry,12,12,6
2018-19,727,Stephens County,5050,Stephens County High School,Eng. Language & Comp,10,10,7
2018-19,727,Stephens County,5050,Stephens County High School,Eng. Literature & Comp,TFS,,
2018-19,727,Stephens County,5050,Stephens County High School,Environmental Science,TFS,,
2018-19,727,Stephens County,5050,Stephens County High School,Gov. & Pol. U.S.,17,17,6
2018-19,727,Stephens County,5050,Stephens County High School,Spanish Language,TFS,,
2018-19,727,Stephens County,5050,Stephens County High School,U.S. History,TFS,,
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,57,71,39
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,Biology,13,13,10
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,12,12,6
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,10,10,7
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,TFS,,
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,17,17,6
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,727,Stephens County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2018-19,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),ALL Subjects,78,98,18
2018-19,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Eng. Language & Comp,36,36,5
2018-19,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Eng. Literature & Comp,TFS,,
2018-19,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Gov. & Pol. U.S.,33,33,7
2018-19,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Music Theory,TFS,,
2018-19,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Physics 1,TFS,,
2018-19,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Psychology,TFS,,
2018-19,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),U.S. History,20,20,4
2018-19,729,Sumter County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,78,98,18
2018-19,729,Sumter County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,36,36,5
2018-19,729,Sumter County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,729,Sumter County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,33,33,7
2018-19,729,Sumter County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2018-19,729,Sumter County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,TFS,,
2018-19,729,Sumter County,SCHOOL_ALL,SCHOOL_ALL,Psychology,TFS,,
2018-19,729,Sumter County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,20,20,4
2018-19,731,Taliaferro County,102,Taliaferro County School,ALL Subjects,TFS,,
2018-19,731,Taliaferro County,102,Taliaferro County School,Eng. Language & Comp,TFS,,
2018-19,731,Taliaferro County,102,Taliaferro County School,U.S. History,TFS,,
2018-19,731,Taliaferro County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,TFS,,
2018-19,731,Taliaferro County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,TFS,,
2018-19,731,Taliaferro County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2018-19,732,Tattnall County,194,Tattnall County High School,ALL Subjects,91,91,5
2018-19,732,Tattnall County,194,Tattnall County High School,Eng. Literature & Comp,10,10,
2018-19,732,Tattnall County,194,Tattnall County High School,U.S. History,29,29,1
2018-19,732,Tattnall County,194,Tattnall County High School,World History,52,52,4
2018-19,732,Tattnall County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,91,91,5
2018-19,732,Tattnall County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,10,10,
2018-19,732,Tattnall County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,29,29,1
2018-19,732,Tattnall County,SCHOOL_ALL,SCHOOL_ALL,World History,52,52,4
2018-19,733,Taylor County,201,Taylor County High School,ALL Subjects,TFS,,
2018-19,733,Taylor County,201,Taylor County High School,Environmental Science,TFS,,
2018-19,733,Taylor County,201,Taylor County High School,World History,TFS,,
2018-19,733,Taylor County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,TFS,,
2018-19,733,Taylor County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,TFS,,
2018-19,733,Taylor County,SCHOOL_ALL,SCHOOL_ALL,World History,TFS,,
2018-19,734,Telfair County,201,Telfair County High School,ALL Subjects,38,38,3
2018-19,734,Telfair County,201,Telfair County High School,Calculus A,TFS,,
2018-19,734,Telfair County,201,Telfair County High School,Eng. Literature & Comp,TFS,,
2018-19,734,Telfair County,201,Telfair County High School,World History,30,30,2
2018-19,734,Telfair County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,38,38,3
2018-19,734,Telfair County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,TFS,,
2018-19,734,Telfair County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,734,Telfair County,SCHOOL_ALL,SCHOOL_ALL,World History,30,30,2
2018-19,736,Thomas County,191,Thomas County Central High School,ALL Subjects,67,116,81
2018-19,736,Thomas County,191,Thomas County Central High School,Art History,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Art: Studio 2-D Design,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Biology,11,11,8
2018-19,736,Thomas County,191,Thomas County Central High School,Calculus A,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Chemistry,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Computer Science A,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Eng. Literature & Comp,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Environmental Science,15,15,8
2018-19,736,Thomas County,191,Thomas County Central High School,Geography: Human,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Gov. & Pol. U.S.,11,11,10
2018-19,736,Thomas County,191,Thomas County Central High School,Music Theory,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Physics 1,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,Psychology,18,18,12
2018-19,736,Thomas County,191,Thomas County Central High School,Statistics,TFS,,
2018-19,736,Thomas County,191,Thomas County Central High School,U.S. History,13,13,11
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,67,116,81
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Art History,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Biology,11,11,8
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,15,15,8
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,11,11,10
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Psychology,18,18,12
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,Statistics,TFS,,
2018-19,736,Thomas County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,13,13,11
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",ALL Subjects,328,460,169
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Calculus A,21,21,2
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Economics: Macro,17,17,14
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Eng. Language & Comp,112,112,35
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Eng. Literature & Comp,11,11,8
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Environmental Science,38,38,9
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Geography: Human,TFS,,
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Gov. & Pol. U.S.,TFS,,
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Music Theory,TFS,,
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Physics 1,TFS,,
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Psychology,TFS,,
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",Statistics,21,21,6
2018-19,737,Tift County,3052,"Northeast Campus, Tift County High School",World History,220,220,79
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,328,460,169
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,21,21,2
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,17,17,14
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,112,112,35
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,11,11,8
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,38,38,9
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,TFS,,
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,TFS,,
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,TFS,,
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Psychology,TFS,,
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,Statistics,21,21,6
2018-19,737,Tift County,SCHOOL_ALL,SCHOOL_ALL,World History,220,220,79
2018-19,738,Toombs County,192,Toombs County High School,ALL Subjects,35,35,
2018-19,738,Toombs County,192,Toombs County High School,Calculus A,TFS,,
2018-19,738,Toombs County,192,Toombs County High School,Gov. & Pol. U.S.,30,30,
2018-19,738,Toombs County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,35,35,
2018-19,738,Toombs County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,TFS,,
2018-19,738,Toombs County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,30,30,
2018-19,741,Troup County,201,Callaway High School,ALL Subjects,40,48,14
2018-19,741,Troup County,201,Callaway High School,Calculus A,TFS,,
2018-19,741,Troup County,201,Callaway High School,Eng. Language & Comp,TFS,,
2018-19,741,Troup County,201,Callaway High School,Environmental Science,TFS,,
2018-19,741,Troup County,201,Callaway High School,Gov. & Pol. U.S.,17,17,5
2018-19,741,Troup County,201,Callaway High School,Physics 1,14,14,6
2018-19,741,Troup County,201,Callaway High School,U.S. History,TFS,,
2018-19,741,Troup County,387,Troup County High School,ALL Subjects,95,140,72
2018-19,741,Troup County,387,Troup County High School,Art: Studio 2-D Design,TFS,,
2018-19,741,Troup County,387,Troup County High School,Biology,16,16,7
2018-19,741,Troup County,387,Troup County High School,Calculus A,TFS,,
2018-19,741,Troup County,387,Troup County High School,Calculus BC,TFS,,
2018-19,741,Troup County,387,Troup County High School,Economics: Macro,TFS,,
2018-19,741,Troup County,387,Troup County High School,Economics: Micro,TFS,,
2018-19,741,Troup County,387,Troup County High School,Eng. Language & Comp,TFS,,
2018-19,741,Troup County,387,Troup County High School,Eng. Literature & Comp,TFS,,
2018-19,741,Troup County,387,Troup County High School,Environmental Science,12,12,4
2018-19,741,Troup County,387,Troup County High School,European History,TFS,,
2018-19,741,Troup County,387,Troup County High School,Gov. & Pol. U.S.,42,42,21
2018-19,741,Troup County,387,Troup County High School,Music Theory,TFS,,
2018-19,741,Troup County,387,Troup County High School,Psychology,11,11,8
2018-19,741,Troup County,387,Troup County High School,Statistics,15,15,4
2018-19,741,Troup County,387,Troup County High School,U.S. History,25,25,14
2018-19,741,Troup County,1052,LaGrange High School,ALL Subjects,143,237,112
2018-19,741,Troup County,1052,LaGrange High School,Biology,23,23,13
2018-19,741,Troup County,1052,LaGrange High School,Calculus A,47,47,32
2018-19,741,Troup County,1052,LaGrange High School,Calculus BC,12,12,9
2018-19,741,Troup County,1052,LaGrange High School,Chemistry,25,25,1
2018-19,741,Troup County,1052,LaGrange High School,Eng. Language & Comp,13,13,6
2018-19,741,Troup County,1052,LaGrange High School,Eng. Literature & Comp,TFS,,
2018-19,741,Troup County,1052,LaGrange High School,Gov. & Pol. U.S.,39,39,13
2018-19,741,Troup County,1052,LaGrange High School,Physics C: Mechanics,TFS,,
2018-19,741,Troup County,1052,LaGrange High School,Spanish Language,TFS,,
2018-19,741,Troup County,1052,LaGrange High School,Statistics,28,28,17
2018-19,741,Troup County,1052,LaGrange High School,U.S. History,30,30,9
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,278,425,198
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Biology,39,39,20
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,53,53,33
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,13,13,10
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,25,25,1
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,TFS,,
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,TFS,,
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,25,25,15
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,15,15,4
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,98,98,39
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,14,14,6
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Mechanics,TFS,,
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Psychology,11,11,8
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,Statistics,43,43,21
2018-19,741,Troup County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,61,61,24
2018-19,742,Turner County,1050,Turner County Specialty School,ALL Subjects,TFS,,
2018-19,742,Turner County,1050,Turner County Specialty School,U.S. History,TFS,,
2018-19,742,Turner County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,TFS,,
2018-19,742,Turner County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2018-19,743,Twiggs County,201,Twiggs County High School,ALL Subjects,13,13,
2018-19,743,Twiggs County,201,Twiggs County High School,Eng. Literature & Comp,TFS,,
2018-19,743,Twiggs County,201,Twiggs County High School,U.S. History,TFS,,
2018-19,743,Twiggs County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,13,13,
2018-19,743,Twiggs County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,743,Twiggs County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2018-19,744,Union County,101,Union County High School,ALL Subjects,64,81,44
2018-19,744,Union County,101,Union County High School,Biology,TFS,,
2018-19,744,Union County,101,Union County High School,Calculus BC,TFS,,
2018-19,744,Union County,101,Union County High School,Chemistry,TFS,,
2018-19,744,Union County,101,Union County High School,Eng. Language & Comp,25,25,18
2018-19,744,Union County,101,Union County High School,Environmental Science,TFS,,
2018-19,744,Union County,101,Union County High School,U.S. History,30,30,18
2018-19,744,Union County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,64,81,44
2018-19,744,Union County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2018-19,744,Union County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,TFS,,
2018-19,744,Union County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2018-19,744,Union County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,25,25,18
2018-19,744,Union County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,TFS,,
2018-19,744,Union County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,30,30,18
2018-19,745,Thomaston-Upson County,195,Upson-Lee High School,ALL Subjects,30,41,26
2018-19,745,Thomaston-Upson County,195,Upson-Lee High School,Biology,TFS,,
2018-19,745,Thomaston-Upson County,195,Upson-Lee High School,Economics: Micro,TFS,,
2018-19,745,Thomaston-Upson County,195,Upson-Lee High School,Eng. Literature & Comp,TFS,,
2018-19,745,Thomaston-Upson County,195,Upson-Lee High School,Gov. & Pol. U.S.,12,12,5
2018-19,745,Thomaston-Upson County,195,Upson-Lee High School,Statistics,TFS,,
2018-19,745,Thomaston-Upson County,195,Upson-Lee High School,U.S. History,TFS,,
2018-19,745,Thomaston-Upson County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,30,41,26
2018-19,745,Thomaston-Upson County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2018-19,745,Thomaston-Upson County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,TFS,,
2018-19,745,Thomaston-Upson County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2018-19,745,Thomaston-Upson County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,12,12,5
2018-19,745,Thomaston-Upson County,SCHOOL_ALL,SCHOOL_ALL,Statistics,TFS,,
2018-19,745,Thomaston-Upson County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,ALL Subjects,186,291,220
2018-19,746,Walker County,190,Ridgeland High School,Art: Studio 2-D Design,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,Biology,11,11,11
2018-19,746,Walker County,190,Ridgeland High School,Calculus A,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,Chemistry,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,Computer Science A,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,Computer Science Principles,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,Eng. Language & Comp,45,45,27
2018-19,746,Walker County,190,Ridgeland High School,Eng. Literature & Comp,18,18,15
2018-19,746,Walker County,190,Ridgeland High School,Environmental Science,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,Geography: Human,52,52,40
2018-19,746,Walker County,190,Ridgeland High School,Gov. & Pol. U.S.,18,18,15
2018-19,746,Walker County,190,Ridgeland High School,Psychology,22,22,19
2018-19,746,Walker County,190,Ridgeland High School,Spanish Language,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,Statistics,TFS,,
2018-19,746,Walker County,190,Ridgeland High School,U.S. History,43,43,28
2018-19,746,Walker County,190,Ridgeland High School,World History,54,54,41
2018-19,746,Walker County,198,LaFayette High School,ALL Subjects,82,84,47
2018-19,746,Walker County,198,LaFayette High School,Biology,TFS,,
2018-19,746,Walker County,198,LaFayette High School,Calculus A,15,15,9
2018-19,746,Walker County,198,LaFayette High School,Geography: Human,22,22,19
2018-19,746,Walker County,198,LaFayette High School,Gov. & Pol. U.S.,40,40,15
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,268,375,267
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Biology,18,18,15
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,20,20,13
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,TFS,,
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,TFS,,
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,45,45,27
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,18,18,15
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,TFS,,
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,74,74,59
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,58,58,30
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Psychology,22,22,19
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,Statistics,TFS,,
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,43,43,28
2018-19,746,Walker County,SCHOOL_ALL,SCHOOL_ALL,World History,54,54,41
2018-19,747,Walton County,111,Walnut Grove High School,ALL Subjects,145,186,123
2018-19,747,Walton County,111,Walnut Grove High School,Art History,TFS,,
2018-19,747,Walton County,111,Walnut Grove High School,Art: Studio 2-D Design,TFS,,
2018-19,747,Walton County,111,Walnut Grove High School,Art: Studio Drawing,TFS,,
2018-19,747,Walton County,111,Walnut Grove High School,Biology,19,19,19
2018-19,747,Walton County,111,Walnut Grove High School,Calculus A,17,17,12
2018-19,747,Walton County,111,Walnut Grove High School,Eng. Literature & Comp,11,11,7
2018-19,747,Walton County,111,Walnut Grove High School,Environmental Science,34,34,18
2018-19,747,Walton County,111,Walnut Grove High School,Geography: Human,43,43,22
2018-19,747,Walton County,111,Walnut Grove High School,Gov. & Pol. U.S.,TFS,,
2018-19,747,Walton County,111,Walnut Grove High School,Physics 1,23,23,9
2018-19,747,Walton County,111,Walnut Grove High School,Spanish Language,11,11,9
2018-19,747,Walton County,111,Walnut Grove High School,U.S. History,17,17,16
2018-19,747,Walton County,199,Loganville High School,ALL Subjects,176,303,225
2018-19,747,Walton County,199,Loganville High School,Art: Studio 2-D Design,TFS,,
2018-19,747,Walton County,199,Loganville High School,Art: Studio Drawing,TFS,,
2018-19,747,Walton County,199,Loganville High School,Calculus A,25,25,18
2018-19,747,Walton County,199,Loganville High School,Calculus BC,13,13,13
2018-19,747,Walton County,199,Loganville High School,Chemistry,19,19,10
2018-19,747,Walton County,199,Loganville High School,Computer Science Principles,20,20,18
2018-19,747,Walton County,199,Loganville High School,Economics: Micro,33,33,26
2018-19,747,Walton County,199,Loganville High School,Eng. Language & Comp,26,26,17
2018-19,747,Walton County,199,Loganville High School,Eng. Literature & Comp,10,10,7
2018-19,747,Walton County,199,Loganville High School,Gov. & Pol. U.S.,30,30,21
2018-19,747,Walton County,199,Loganville High School,Physics 1,12,12,2
2018-19,747,Walton County,199,Loganville High School,Psychology,51,51,46
2018-19,747,Walton County,199,Loganville High School,Statistics,33,33,26
2018-19,747,Walton County,199,Loganville High School,U.S. History,23,23,13
2018-19,747,Walton County,205,Monroe Area High School,ALL Subjects,160,270,175
2018-19,747,Walton County,205,Monroe Area High School,Art: Studio 2-D Design,10,10,10
2018-19,747,Walton County,205,Monroe Area High School,Art: Studio Drawing,TFS,,
2018-19,747,Walton County,205,Monroe Area High School,Biology,18,18,11
2018-19,747,Walton County,205,Monroe Area High School,Calculus A,13,13,3
2018-19,747,Walton County,205,Monroe Area High School,Economics: Micro,15,15,9
2018-19,747,Walton County,205,Monroe Area High School,Eng. Language & Comp,20,20,12
2018-19,747,Walton County,205,Monroe Area High School,Eng. Literature & Comp,20,20,15
2018-19,747,Walton County,205,Monroe Area High School,Environmental Science,13,13,10
2018-19,747,Walton County,205,Monroe Area High School,Geography: Human,25,25,21
2018-19,747,Walton County,205,Monroe Area High School,Gov. & Pol. U.S.,45,45,28
2018-19,747,Walton County,205,Monroe Area High School,Physics 1,19,19,6
2018-19,747,Walton County,205,Monroe Area High School,Psychology,59,59,38
2018-19,747,Walton County,205,Monroe Area High School,Spanish Language,TFS,,
2018-19,747,Walton County,205,Monroe Area High School,U.S. History,TFS,,
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,481,759,523
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Art History,TFS,,
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,21,21,21
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Biology,37,37,30
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,55,55,33
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,13,13,13
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,19,19,10
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Computer Science Principles,20,20,18
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,48,48,35
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,46,46,29
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,41,41,29
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,47,47,28
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,68,68,43
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,77,77,51
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,54,54,17
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Psychology,110,110,84
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,13,13,11
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,Statistics,33,33,26
2018-19,747,Walton County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,49,49,37
2018-19,748,Ware County,195,Ware County High School,ALL Subjects,200,301,148
2018-19,748,Ware County,195,Ware County High School,Art: Studio 2-D Design,TFS,,
2018-19,748,Ware County,195,Ware County High School,Biology,54,54,21
2018-19,748,Ware County,195,Ware County High School,Capstone,19,19,12
2018-19,748,Ware County,195,Ware County High School,Economics: Macro,26,26,12
