"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2019-20","615","Bryan County","0182","Richmond Hill High School","Statistics","60","60","40"
"2019-20","615","Bryan County","0182","Richmond Hill High School","U.S. History","51","51","42"
"2019-20","615","Bryan County","0182","Richmond Hill High School","World History","55","55","43"
"2019-20","615","Bryan County","0502","Bryan County High School","ALL Subjects","16","19","7"
"2019-20","615","Bryan County","0502","Bryan County High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","615","Bryan County","0502","Bryan County High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","615","Bryan County","0502","Bryan County High School","Geography: Human","TFS","TFS","TFS"
"2019-20","615","Bryan County","0502","Bryan County High School","Statistics","TFS","TFS","TFS"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","315","678","514"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Biology","12","12","12"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","22","22","13"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Capstone","TFS","TFS","TFS"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","21","21","16"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","22","22","18"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","TFS","TFS","TFS"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","53","53","33"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","57","57","47"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","33","33","23"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","51","51","34"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","58","58","47"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","53","53","36"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","32","32","21"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Physics 2","19","19","14"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Psychology","61","61","61"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","TFS","TFS","TFS"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","Statistics","63","63","40"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","51","51","42"
"2019-20","615","Bryan County","SCHOOL_ALL","SCHOOL_ALL","World History","55","55","43"
"2019-20","616","Bulloch County","0203","Southeast Bulloch High School","ALL Subjects","101","109","63"
"2019-20","616","Bulloch County","0203","Southeast Bulloch High School","Biology","14","14","9"
"2019-20","616","Bulloch County","0203","Southeast Bulloch High School","Eng. Literature & Comp","12","12","7"
"2019-20","616","Bulloch County","0203","Southeast Bulloch High School","Gov. & Pol. U.S.","66","66","37"
"2019-20","616","Bulloch County","0203","Southeast Bulloch High School","U.S. History","16","16","9"
"2019-20","616","Bulloch County","0203","Southeast Bulloch High School","World History","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","ALL Subjects","110","198","112"
"2019-20","616","Bulloch County","2054","Statesboro High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Biology","11","11","10"
"2019-20","616","Bulloch County","2054","Statesboro High School","Calculus A","12","12","6"
"2019-20","616","Bulloch County","2054","Statesboro High School","Calculus BC","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Chemistry","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Economics: Micro","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Eng. Language & Comp","51","51","23"
"2019-20","616","Bulloch County","2054","Statesboro High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Environmental Science","41","41","23"
"2019-20","616","Bulloch County","2054","Statesboro High School","Gov. & Pol. Comp","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Gov. & Pol. U.S.","17","17","11"
"2019-20","616","Bulloch County","2054","Statesboro High School","Physics 1","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Psychology","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","Statistics","TFS","TFS","TFS"
"2019-20","616","Bulloch County","2054","Statesboro High School","U.S. History","23","23","13"
"2019-20","616","Bulloch County","4052","Portal Middle/High School","ALL Subjects","TFS","TFS","TFS"
"2019-20","616","Bulloch County","4052","Portal Middle/High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","213","309","176"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Biology","25","25","19"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","12","12","6"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","51","51","23"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","21","21","11"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","41","41","23"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. Comp","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","83","83","48"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Psychology","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","Statistics","TFS","TFS","TFS"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","39","39","22"
"2019-20","616","Bulloch County","SCHOOL_ALL","SCHOOL_ALL","World History","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","ALL Subjects","24","29","16"
"2019-20","617","Burke County","0288","Burke County High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","Art: Studio Drawing","15","15","13"
"2019-20","617","Burke County","0288","Burke County High School","Biology","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","Calculus A","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","Chemistry","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","Environmental Science","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","Psychology","TFS","TFS","TFS"
"2019-20","617","Burke County","0288","Burke County High School","U.S. History","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","24","29","16"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","15","15","13"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","Psychology","TFS","TFS","TFS"
"2019-20","617","Burke County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","TFS","TFS","TFS"
"2019-20","618","Butts County","0190","Jackson High School","ALL Subjects","48","55","19"
"2019-20","618","Butts County","0190","Jackson High School","Biology","TFS","TFS","TFS"
"2019-20","618","Butts County","0190","Jackson High School","Calculus A","TFS","TFS","TFS"
"2019-20","618","Butts County","0190","Jackson High School","Chemistry","TFS","TFS","TFS"
"2019-20","618","Butts County","0190","Jackson High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","618","Butts County","0190","Jackson High School","Eng. Literature & Comp","11","11","4"
"2019-20","618","Butts County","0190","Jackson High School","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","618","Butts County","0190","Jackson High School","U.S. History","11","11","6"
"2019-20","618","Butts County","0190","Jackson High School","World History","12","12","6"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","48","55","19"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","11","11","4"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","11","11","6"
"2019-20","618","Butts County","SCHOOL_ALL","SCHOOL_ALL","World History","12","12","6"
"2019-20","620","Camden County","0295","Camden County High School","ALL Subjects","232","361","197"
"2019-20","620","Camden County","0295","Camden County High School","Biology","64","64","47"
"2019-20","620","Camden County","0295","Camden County High School","Calculus A","TFS","TFS","TFS"
"2019-20","620","Camden County","0295","Camden County High School","Calculus BC","TFS","TFS","TFS"
"2019-20","620","Camden County","0295","Camden County High School","Chemistry","28","28","5"
"2019-20","620","Camden County","0295","Camden County High School","Computer Science A","TFS","TFS","TFS"
"2019-20","620","Camden County","0295","Camden County High School","Computer Science Principles","20","20","16"
"2019-20","620","Camden County","0295","Camden County High School","Economics: Macro","TFS","TFS","TFS"
"2019-20","620","Camden County","0295","Camden County High School","Eng. Language & Comp","32","32","15"
"2019-20","620","Camden County","0295","Camden County High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","620","Camden County","0295","Camden County High School","Environmental Science","21","21","12"
"2019-20","620","Camden County","0295","Camden County High School","European History","TFS","TFS","TFS"
"2019-20","620","Camden County","0295","Camden County High School","Geography: Human","16","16","12"
"2019-20","620","Camden County","0295","Camden County High School","Gov. & Pol. U.S.","37","37","17"
"2019-20","620","Camden County","0295","Camden County High School","Physics 1","13","13","8"
"2019-20","620","Camden County","0295","Camden County High School","Physics 2","TFS","TFS","TFS"
"2019-20","620","Camden County","0295","Camden County High School","Psychology","10","10","8"
"2019-20","620","Camden County","0295","Camden County High School","Statistics","10","10","4"
"2019-20","620","Camden County","0295","Camden County High School","U.S. History","46","46","15"
"2019-20","620","Camden County","0295","Camden County High School","World History","25","25","12"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","232","361","197"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Biology","64","64","47"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","TFS","TFS","TFS"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","28","28","5"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","TFS","TFS","TFS"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","20","20","16"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","TFS","TFS","TFS"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","32","32","15"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","21","21","12"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","European History","TFS","TFS","TFS"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","16","16","12"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","37","37","17"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","13","13","8"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Physics 2","TFS","TFS","TFS"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Psychology","10","10","8"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","Statistics","10","10","4"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","46","46","15"
"2019-20","620","Camden County","SCHOOL_ALL","SCHOOL_ALL","World History","25","25","12"
"2019-20","622","Carroll County","0189","Temple High School","ALL Subjects","43","61","22"
"2019-20","622","Carroll County","0189","Temple High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2019-20","622","Carroll County","0189","Temple High School","Calculus A","TFS","TFS","TFS"
"2019-20","622","Carroll County","0189","Temple High School","Chemistry","12","12",""
"2019-20","622","Carroll County","0189","Temple High School","Eng. Language & Comp","11","11","7"
"2019-20","622","Carroll County","0189","Temple High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","622","Carroll County","0189","Temple High School","Environmental Science","11","11","2"
"2019-20","622","Carroll County","0189","Temple High School","Psychology","TFS","TFS","TFS"
"2019-20","622","Carroll County","0189","Temple High School","Statistics","TFS","TFS","TFS"
"2019-20","622","Carroll County","0189","Temple High School","U.S. History","TFS","TFS","TFS"
"2019-20","622","Carroll County","0189","Temple High School","World History","TFS","TFS","TFS"
"2019-20","622","Carroll County","2052","Central High School","ALL Subjects","136","199","92"
"2019-20","622","Carroll County","2052","Central High School","Biology","TFS","TFS","TFS"
