"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2020-21","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Reading",1295349,12574,"16","16",20.9,23.8,22.3,22.3
"2020-21","772","Dalton Public Schools","4050","Dalton High School","All Students","Science",1295349,12574,"36","36",20.4,22.7,23.5,23.5
"2020-21","622","Carroll County","2052","Central High School","All Students","Writing Subscore",463733,2516,"11","TFS",6.4,6.9,6.7,
"2020-21","712","Pickens County","0198","Pickens County High School","All Students","Science",1295349,12574,"18","18",20.4,22.7,24.4,24.4
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","Composite",1295349,12574,"448","TFS",20.3,22.9,22.4,
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Mathematics",1295349,12574,"1292","59",19.9,22,23.2,20.8
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Science",1295349,12574,"1292","59",20.4,22.7,23.4,21.5
"2020-21","667","Gwinnett County","1710","Archer High School","All Students","Reading",1295349,12574,"1292","59",20.9,23.8,24,21.4
"2020-21","615","Bryan County","0502","Bryan County High School","All Students","Reading",1295349,12574,"59","TFS",20.9,23.8,23.6,
"2020-21","644","DeKalb County","0410","DeKalb School of the Arts","All Students","Science",1295349,12574,"448","17",20.4,22.7,22.1,25.1
"2020-21","607","Barrow County","3052","Winder-Barrow High School","All Students","Science",1295349,12574,"53","33",20.4,22.7,21.4,21.5
"2020-21","620","Camden County","0295","Camden County High School","All Students","English",1295349,12575,"81","81",19.6,22.5,21,21
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Composite",1295349,12574,"33","TFS",20.3,22.9,19.4,
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Writing Subscore",463733,2516,"18","12",6.4,6.9,7.5,7.4
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Reading",1295349,12574,"83","48",20.9,23.8,23.9,23.8
"2020-21","625","Savannah-Chatham County","0101","Johnson High School","All Students","Science",1295349,12574,"76","TFS",20.4,22.7,21.7,
"2020-21","721","Richmond County","5566","Laney High School","All Students","English",1295349,12575,"67","TFS",19.6,22.5,20.6,
"2020-21","721","Richmond County","5566","Laney High School","All Students","Science",1295349,12574,"67","TFS",20.4,22.7,21.1,
"2020-21","680","Jeff Davis County","0199","Jeff Davis High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","766","Carrollton City","1050","Carrollton High School","All Students","Science",1295349,12574,"53","53",20.4,22.7,21.8,21.8
"2020-21","634","Coffee County","0114","Wiregrass Regional College and Career Academy","All Students","Science",1295349,12574,"30","TFS",20.4,22.7,20,
"2020-21","676","Houston County","0111","Veterans High School","All Students","Composite",1295349,12574,"173","40",20.3,22.9,22.9,24.3
"2020-21","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Science",1295349,12574,"42","14",20.4,22.7,21.6,20.9
"2020-21","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Mathematics",1295349,12574,"42","14",19.9,22,20.4,20.4
"2020-21","657","Floyd County","0111","Model High","All Students","Science",1295349,12574,"112","33",20.4,22.7,21.1,21.4
"2020-21","657","Floyd County","0111","Model High","All Students","Mathematics",1295349,12574,"112","33",19.9,22,20.3,20.2
"2020-21","710","Paulding County","0292","East Paulding High School","All Students","Mathematics",1295349,12574,"164","25",19.9,22,20.3,18.5
"2020-21","627","Chattooga County","1050","Chattooga High School","All Students","Mathematics",1295349,12574,"13","13",19.9,22,19.4,19.4
"2020-21","660","Fulton County","1110","Langston Hughes High School","All Students","Science",1295349,12574,"1314","27",20.4,22.7,24.7,17.9
"2020-21","660","Fulton County","3066","Riverwood International Charter School","All Students","English",1295349,12575,"1314","96",19.6,22.5,25.5,26.3
"2020-21","765","Calhoun City","3050","Calhoun High School","All Students","Mathematics",1295349,12574,"41","41",19.9,22,19.3,19.3
"2020-21","674","Heard County","0110","Heard County High School","All Students","Reading",1295349,12574,"14","14",20.9,23.8,21.6,21.6
"2020-21","674","Heard County","0110","Heard County High School","All Students","Science",1295349,12574,"14","14",20.4,22.7,19.9,19.9
"2020-21","707","Newton County","0173","Newton High School","All Students","Writing Subscore",463733,2516,"15","TFS",6.4,6.9,6.5,
"2020-21","664","Gordon County","0106","Sonoraville High School","All Students","Mathematics",1295349,12574,"25","15",19.9,22,19,20.1
"2020-21","633","Cobb County","0101","Kennesaw Mountain High School","All Students","Science",1295349,12574,"1219","58",20.4,22.7,23.9,25.1
"2020-21","667","Gwinnett County","1050","Berkmar High School","All Students","Composite",1295349,12574,"1292","15",20.3,22.9,23.5,21.4
"2020-21","631","Clayton County","1054","Forest Park High School","All Students","Science",1295349,12574,"159","TFS",20.4,22.7,19.2,
"2020-21","631","Clayton County","1054","Forest Park High School","All Students","Composite",1295349,12574,"159","TFS",20.3,22.9,19.2,
"2020-21","633","Cobb County","0381","Lassiter High School","All Students","English",1295349,12575,"1219","123",19.6,22.5,24.2,25.2
"2020-21","672","Harris County","0299","Harris County High School","All Students","Writing Subscore",463733,2516,"11","11",6.4,6.9,7,7
"2020-21","672","Harris County","0299","Harris County High School","All Students","Composite",1295349,12574,"63","63",20.3,22.9,23.1,23.1
"2020-21","672","Harris County","0299","Harris County High School","All Students","Science",1295349,12574,"63","63",20.4,22.7,23.5,23.5
"2020-21","675","Henry County","0307","Ola High School","All Students","Composite",1295349,12574,"408","61",20.3,22.9,20.5,23.1
"2020-21","761","Atlanta Public Schools","0182","Mays High School","All Students","Mathematics",1295349,12574,"303","14",19.9,22,19.1,17.1
"2020-21","698","McIntosh County","0104","McIntosh Academy","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","698","McIntosh County","0104","McIntosh Academy","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","700","Miller County","0210","Miller County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","700","Miller County","0210","Miller County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","631","Clayton County","0104","Mundy's Mill High School","All Students","Writing Subscore",463733,2516,"60","14",6.4,6.9,6.7,6.4
"2020-21","710","Paulding County","2552","Paulding County High School","All Students","Mathematics",1295349,12574,"164","28",19.9,22,20.3,21.5
"2020-21","631","Clayton County","0377","Riverdale High School","All Students","Writing Subscore",463733,2516,"60","TFS",6.4,6.9,6.7,
"2020-21","631","Clayton County","0377","Riverdale High School","All Students","Mathematics",1295349,12574,"159","20",19.9,22,18.3,17.1
"2020-21","676","Houston County","1054","Perry High School","All Students","English",1295349,12575,"173","27",19.6,22.5,21.6,21.3
"2020-21","676","Houston County","1054","Perry High School","All Students","Mathematics",1295349,12574,"173","27",19.9,22,22,21.5
"2020-21","699","Meriwether County","4050","Manchester High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","736","Thomas County","0100","Bishop Hall Charter School","All Students","Mathematics",1295349,12574,"33","TFS",19.9,22,20.5,
"2020-21","638","Coweta County","0389","East Coweta High School","All Students","Mathematics",1295349,12574,"271","115",19.9,22,21.6,20.6
"2020-21","660","Fulton County","0691","Tri-Cities High School","All Students","Mathematics",1295349,12574,"1314","16",19.9,22,24.5,15.3
"2020-21","708","Oconee County","0293","Oconee County High School","All Students","Writing Subscore",463733,2516,"12","TFS",6.4,6.9,7.8,
"2020-21","656","Fayette County","0198","Starrs Mill High School","All Students","Mathematics",1295349,12574,"403","110",19.9,22,23.5,24.4
"2020-21","640","Crisp County","0196","Crisp County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","741","Troup County","1052","LaGrange High School","All Students","English",1295349,12575,"58","31",19.6,22.5,22.6,23.3
"2020-21","724","Screven County","4052","Screven County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","724","Screven County","4052","Screven County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","747","Walton County","0111","Walnut Grove High School","All Students","Mathematics",1295349,12574,"66","15",19.9,22,21.3,21.9
"2020-21","675","Henry County","0408","Woodland High School","All Students","Reading",1295349,12574,"408","45",20.9,23.8,21.4,20.5
"2020-21","667","Gwinnett County","0182","Brookwood High School","All Students","Composite",1295349,12574,"1292","120",20.3,22.9,23.5,23.8
"2020-21","746","Walker County","0190","Ridgeland High School","All Students","Writing Subscore",463733,2516,"26","11",6.4,6.9,6.5,6.4
"2020-21","771","Commerce City","0112","Commerce High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","653","Emanuel County","0189","Swainsboro High School","All Students","English",1295349,12575,"18","12",19.6,22.5,17.8,18.2
"2020-21","653","Emanuel County","0189","Swainsboro High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","669","Hall County","0202","Flowery Branch High","All Students","Reading",1295349,12574,"93","29",20.9,23.8,22.9,22.5
"2020-21","636","Columbia County","0112","Grovetown High School","All Students","Science",1295349,12574,"174","27",20.4,22.7,23.9,20.6
"2020-21","644","DeKalb County","0276","Stone Mountain High School","All Students","Reading",1295349,12574,"448","TFS",20.9,23.8,23.3,
"2020-21","791","Trion City","0301","Trion High School","All Students","English",1295349,12575,"31","31",19.6,22.5,19.4,19.4
"2020-21","621","Candler County","0101","Metter High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","684","Jones County","0192","Jones County High School","All Students","Composite",1295349,12574,"24","24",20.3,22.9,21.9,21.9
"2020-21","660","Fulton County","0106","Milton High School","All Students","Science",1295349,12574,"1314","156",20.4,22.7,24.7,26
"2020-21","660","Fulton County","0106","Milton High School","All Students","Composite",1295349,12574,"1314","156",20.3,22.9,25.3,26.7
"2020-21","633","Cobb County","4066","Pebblebrook High School","All Students","Composite",1295349,12574,"1219","38",20.3,22.9,24.3,20.8
"2020-21","633","Cobb County","4066","Pebblebrook High School","All Students","Science",1295349,12574,"1219","38",20.4,22.7,23.9,20.4
"2020-21","633","Cobb County","4066","Pebblebrook High School","All Students","Reading",1295349,12574,"1219","38",20.9,23.8,25.3,22.6
"2020-21","642","Dawson County","0198","Dawson County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","642","Dawson County","0198","Dawson County High School","All Students","Mathematics",1295349,12574,"39","39",19.9,22,19.7,19.7
"2020-21","656","Fayette County","0192","Sandy Creek High School","All Students","Writing Subscore",463733,2516,"87","11",6.4,6.9,6.9,6.5
"2020-21","761","Atlanta Public Schools","0118","The Best Academy High School at Benjamin S. Carson","All Students","Science",1295349,12574,"303","TFS",20.4,22.7,19.6,
"2020-21","699","Meriwether County","0300","Greenville High School","All Students","English",1295349,12575,"21","TFS",19.6,22.5,14,
"2020-21","702","Monroe County","0184","Mary Persons High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","658","Forsyth County","0195","North Forsyth High School","All Students","Writing Subscore",463733,2516,"134","10",6.4,6.9,7.6,7.4
"2020-21","660","Fulton County","0205","Alpharetta High School","All Students","Reading",1295349,12574,"1314","164",20.9,23.8,26.1,27
"2020-21","633","Cobb County","2066","Osborne High School","All Students","English",1295349,12575,"1219","10",19.6,22.5,24.2,16.6
"2020-21","633","Cobb County","2066","Osborne High School","All Students","Composite",1295349,12574,"1219","10",20.3,22.9,24.3,17.8
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Science",1295349,12574,"448","59",20.4,22.7,22.1,25.1
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","675","Henry County","0315","Hampton High School","All Students","Mathematics",1295349,12574,"408","19",19.9,22,19.6,17.5
"2020-21","675","Henry County","0315","Hampton High School","All Students","Science",1295349,12574,"408","19",20.4,22.7,20.8,19.4
"2020-21","675","Henry County","0315","Hampton High School","All Students","Reading",1295349,12574,"408","19",20.9,23.8,21.4,20.1
"2020-21","675","Henry County","0315","Hampton High School","All Students","English",1295349,12575,"408","19",19.6,22.5,19.8,17.8
"2020-21","644","DeKalb County","3070","McNair High School","All Students","Composite",1295349,12574,"448","TFS",20.3,22.9,22.4,
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Reading",1295349,12574,"1292","104",20.9,23.8,24,23
"2020-21","667","Gwinnett County","0101","Grayson High School","All Students","Writing Subscore",463733,2516,"244","13",6.4,6.9,7.4,6.5
"2020-21","656","Fayette County","0182","McIntosh High School","All Students","Writing Subscore",463733,2516,"87","15",6.4,6.9,6.9,7.7
"2020-21","660","Fulton County","0291","Creekside High School","All Students","Reading",1295349,12574,"1314","24",20.9,23.8,26.1,20.8
"2020-21","608","Bartow County","0198","Woodland High School","All Students","Mathematics",1295349,12574,"68","19",19.9,22,20.2,20.7
"2020-21","669","Hall County","0189","West Hall High School","All Students","English",1295349,12575,"93","TFS",19.6,22.5,21.5,
"2020-21","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Mathematics",1295349,12574,"1292","48",19.9,22,23.2,20.2
"2020-21","667","Gwinnett County","3750","Central Gwinnett High School","All Students","Reading",1295349,12574,"1292","48",20.9,23.8,24,21.3
"2020-21","667","Gwinnett County","3750","Central Gwinnett High School","All Students","English",1295349,12575,"1292","48",19.6,22.5,22.8,20.1
"2020-21","633","Cobb County","0175","Walton High School","All Students","Reading",1295349,12574,"1219","188",20.9,23.8,25.3,28
"2020-21","633","Cobb County","1054","Campbell High School","All Students","Composite",1295349,12574,"1219","90",20.3,22.9,24.3,25.4
"2020-21","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Writing Subscore",463733,2516,"60","TFS",6.4,6.9,6.7,
"2020-21","649","Early County","2050","Early County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","649","Early County","2050","Early County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","649","Early County","2050","Early County High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
