"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","Gov. & Pol. U.S.","11","11","3"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","Psychology","13","13",""
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","U.S. History","44","44","10"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","World History","63","63","19"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","3455","5967","2780"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Art History","13","13","10"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","56","56","51"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 3-D Design","TFS","TFS","TFS"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","36","36","24"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Biology","125","125","63"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","201","201","72"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","73","73","57"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Capstone","24","24","20"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Capstone Research","64","64","48"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","163","163","73"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Chinese Lang. & Culture","TFS","TFS","TFS"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","73","73","33"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","36","36","21"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","62","62","35"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","279","279","143"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","584","584","290"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","239","239","79"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","376","376","158"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","European History","32","32","25"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","French Language","21","21","9"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","590","590","321"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","German Language","39","39","20"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. Comp","65","65","48"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","353","353","157"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Japanese Lang. & Culture","TFS","TFS","TFS"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Latin: Vergil","TFS","TFS","TFS"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Music Theory","14","14","10"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","157","157","68"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Physics 2","13","13","11"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Elec & Magnetism","TFS","TFS","TFS"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","14","14","10"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Psychology","444","444","180"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","114","114","99"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Spanish Literature","TFS","TFS","TFS"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","Statistics","181","181","73"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","717","717","222"
"2020-21","644","DeKalb County","SCHOOL_ALL","SCHOOL_ALL","World History","776","776","333"
"2020-21","647","Dougherty County","1058","Monroe High School","ALL Subjects","70","78","1"
"2020-21","647","Dougherty County","1058","Monroe High School","Biology","TFS","TFS","TFS"
"2020-21","647","Dougherty County","1058","Monroe High School","Eng. Language & Comp","31","31",""
"2020-21","647","Dougherty County","1058","Monroe High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","647","Dougherty County","1058","Monroe High School","Statistics","11","11",""
"2020-21","647","Dougherty County","1058","Monroe High School","U.S. History","20","20",""
"2020-21","647","Dougherty County","1058","Monroe High School","World History","TFS","TFS","TFS"
"2020-21","647","Dougherty County","4062","Westover High School","ALL Subjects","11","16","2"
"2020-21","647","Dougherty County","4062","Westover High School","Calculus A","TFS","TFS","TFS"
"2020-21","647","Dougherty County","4062","Westover High School","Eng. Language & Comp","TFS","TFS","TFS"
"2020-21","647","Dougherty County","4062","Westover High School","Environmental Science","TFS","TFS","TFS"
"2020-21","647","Dougherty County","4062","Westover High School","Spanish Language","TFS","TFS","TFS"
"2020-21","647","Dougherty County","4062","Westover High School","U.S. History","TFS","TFS","TFS"
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","81","94","3"
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","39","39","1"
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","TFS","TFS","TFS"
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","TFS","TFS","TFS"
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","Statistics","11","11",""
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","23","23",""
"2020-21","647","Dougherty County","SCHOOL_ALL","SCHOOL_ALL","World History","TFS","TFS","TFS"
"2020-21","648","Douglas County","0100","Chapel Hill High School","ALL Subjects","227","344","184"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Calculus A","13","13","5"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Calculus BC","TFS","TFS","TFS"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Capstone","47","47","47"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Capstone Research","16","16","11"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Chemistry","TFS","TFS","TFS"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Computer Science A","14","14","3"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Computer Science Principles","12","12","11"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Economics: Macro","TFS","TFS","TFS"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Eng. Language & Comp","52","52","26"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Eng. Literature & Comp","10","10","5"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Geography: Human","45","45","9"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Physics 1","TFS","TFS","TFS"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Psychology","26","26","11"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Spanish Language","TFS","TFS","TFS"
"2020-21","648","Douglas County","0100","Chapel Hill High School","Statistics","TFS","TFS","TFS"
"2020-21","648","Douglas County","0100","Chapel Hill High School","U.S. History","40","40","20"
"2020-21","648","Douglas County","0100","Chapel Hill High School","World History","48","48","21"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","ALL Subjects","40","50","23"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","Biology","TFS","TFS","TFS"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","Calculus A","TFS","TFS","TFS"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","Computer Science A","TFS","TFS","TFS"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","Computer Science Principles","16","16","8"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","Eng. Language & Comp","TFS","TFS","TFS"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","Environmental Science","TFS","TFS","TFS"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","French Language","TFS","TFS","TFS"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","Spanish Language","TFS","TFS","TFS"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","U.S. History","TFS","TFS","TFS"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","World History","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","ALL Subjects","188","284","120"
"2020-21","648","Douglas County","0187","Alexander High School","Biology","11","11","4"
"2020-21","648","Douglas County","0187","Alexander High School","Calculus A","22","22",""
"2020-21","648","Douglas County","0187","Alexander High School","Capstone","24","24","20"
"2020-21","648","Douglas County","0187","Alexander High School","Capstone Research","18","18","11"
"2020-21","648","Douglas County","0187","Alexander High School","Chemistry","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","Computer Science A","13","13","4"
"2020-21","648","Douglas County","0187","Alexander High School","Computer Science Principles","11","11","7"
"2020-21","648","Douglas County","0187","Alexander High School","Economics: Macro","28","28","4"
"2020-21","648","Douglas County","0187","Alexander High School","Eng. Language & Comp","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","Environmental Science","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","Geography: Human","32","32","9"
"2020-21","648","Douglas County","0187","Alexander High School","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","Music Theory","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","Physics 1","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","Psychology","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","Spanish Language","TFS","TFS","TFS"
"2020-21","648","Douglas County","0187","Alexander High School","U.S. History","37","37","18"
"2020-21","648","Douglas County","0187","Alexander High School","World History","44","44","23"
"2020-21","648","Douglas County","0212","New Manchester High School","ALL Subjects","54","79","29"
"2020-21","648","Douglas County","0212","New Manchester High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","Art: Studio 3-D Design","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","Art: Studio Drawing","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","Calculus A","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","Chemistry","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","Economics: Macro","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","Eng. Language & Comp","24","24","11"
"2020-21","648","Douglas County","0212","New Manchester High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","French Language","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","Geography: Human","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","Psychology","TFS","TFS","TFS"
"2020-21","648","Douglas County","0212","New Manchester High School","U.S. History","13","13","6"
"2020-21","648","Douglas County","0212","New Manchester High School","World History","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","ALL Subjects","72","94","44"
"2020-21","648","Douglas County","4050","Douglas County High School","Art: Studio Drawing","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","Calculus A","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","Eng. Language & Comp","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","Environmental Science","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","Geography: Human","22","22","13"
"2020-21","648","Douglas County","4050","Douglas County High School","Physics 1","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","Psychology","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","Spanish Language","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","Statistics","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","U.S. History","TFS","TFS","TFS"
"2020-21","648","Douglas County","4050","Douglas County High School","World History","29","29","14"
"2020-21","648","Douglas County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","581","851","400"
"2020-21","648","Douglas County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","TFS","TFS","TFS"
"2020-21","648","Douglas County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 3-D Design","TFS","TFS","TFS"
"2020-21","648","Douglas County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","TFS","TFS","TFS"
