SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,2018-19 5 year grad rate PROGRAM_TOTAL,2018-19 5 year grad rate PROGRAM_PERCENT,2018-19 5 year grad rate TOTAL_COUNT,2019-20 5 year grad rate PROGRAM_TOTAL,2019-20 5 year grad rate PROGRAM_PERCENT,2019-20 5 year grad rate TOTAL_COUNT,2020-21 5 year grad rate PROGRAM_TOTAL,2020-21 5 year grad rate PROGRAM_PERCENT,2020-21 5 year grad rate TOTAL_COUNT,2018-19 Attendance STUDENT_COUNT_ALL,2018-19 Attendance FIVE_OR_FEWER_PERCENT_ALL,2018-19 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2018-19 Attendance OVER_15_PERCENT_ALL,2018-19 Attendance CHRONIC_ABSENT_PERC_ALL,2019-20 Attendance STUDENT_COUNT_ALL,2019-20 Attendance FIVE_OR_FEWER_PERCENT_ALL,2019-20 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2019-20 Attendance OVER_15_PERCENT_ALL,2019-20 Attendance CHRONIC_ABSENT_PERC_ALL,2020-21 Attendance  STUDENT_COUNT_ALL,2020-21 Attendance FIVE_OR_FEWER_PERCENT_ALL,2020-21 Attendance SIX_TO_FIFTEEN_PERCENT_ALL,2020-21 Attendance OVER_15_PERCENT_ALL,2020-21 Attendance CHRONIC_ABSENT_PERC_ALL,2018-19 Completers PROGRAM_TOTAL,2019-20 Completers PROGRAM_TOTAL,2021-22 Completers PROGRAM_TOTAL,2018-19_Debt Services_x,2018-19_General Administration_x,2018-19_Instruction_x,2018-19_Instructional Support_x,2018-19_Maintenance and Operations_x,2018-19_Media_x,2018-19_Pupil Services_x,2018-19_Renovation and Capital Projects_x,2018-19_School Administration_x,2018-19_School food Services_x,2018-19_Transportation_x,2018-19_Debt Services_y,2018-19_General Administration_y,2018-19_Instruction_y,2018-19_Instructional Support_y,2018-19_Maintenance and Operations_y,2018-19_Media_y,2018-19_Pupil Services_y,2018-19_Renovation and Capital Projects_y,2018-19_School Administration_y,2018-19_School food Services_y,2018-19_Transportation_y,2019-20_Debt Services_x,2019-20_General Administration_x,2019-20_Instruction_x,2019-20_Instructional Support_x,2019-20_Maintenance and Operations_x,2019-20_Media_x,2019-20_Pupil Services_x,2019-20_Renovation and Capital Projects_x,2019-20_School Administration_x,2019-20_School food Services_x,2019-20_Transportation_x,2019-20_Debt Services_y,2019-20_General Administration_y,2019-20_Instruction_y,2019-20_Instructional Support_y,2019-20_Maintenance and Operations_y,2019-20_Media_y,2019-20_Pupil Services_y,2019-20_Renovation and Capital Projects_y,2019-20_School Administration_y,2019-20_School food Services_y,2019-20_Transportation_y,2020-21_Debt Services_x,2020-21_General Administration_x,2020-21_Instruction_x,2020-21_Instructional Support_x,2020-21_Maintenance and Operations_x,2020-21_Media_x,2020-21_Pupil Services_x,2020-21_Renovation and Capital Projects_x,2020-21_School Administration_x,2020-21_School food Services_x,2020-21_Transportation_x,2020-21_Debt Services_y,2020-21_General Administration_y,2020-21_Instruction_y,2020-21_Instructional Support_y,2020-21_Maintenance and Operations_y,2020-21_Media_y,2020-21_Pupil Services_y,2020-21_Renovation and Capital Projects_y,2020-21_School Administration_y,2020-21_School food Services_y,2020-21_Transportation_y,2018-19 SAT DSTRCT_AVG_SCORE_VAL,2019-20 SAT_DSTRCT_AVG_SCORE_VAL,2020-21 DSTRCT_AVG_SCORE_VAL
734,Telfair County,97,85.84,113,118,90.08,131,108,91.53,118,1772,37,44.8,18.2,18.8,1685,62.4,31.8,5.8,7.6,1612,55.6,31.9,12.5,12.7,98,119,97,0,764906.73,10112187.53,378824.08,1337993.56,218919.33,446695.43,0,1149780.97,18722.69,1110131.25,0,470.13,6215.24,232.84,822.37,134.55,274.55,0,706.69,11.51,682.32,0,711548.7,10675220.54,423417.82,1339060.66,268259.88,520759.27,128815,1172404.56,16176.13,1127485.66,0,446.39,6697.13,265.63,840.06,168.29,326.7,80.81,735.51,10.15,707.33,0,799912.97,9329294.25,410847.52,1192848.46,234405.45,579708.17,25615,1084686.04,8497.48,996557.63,0,520.44,6069.81,267.3,776.09,152.51,377.17,16.67,705.72,5.53,648.38,908,950,980
735,Terrell County,79,87.78,90,87,89.69,97,80,88.89,90,1276,52.8,43.7,3.5,4.2,1253,65.8,31.2,3,7.3,1165,81.7,16.3,2,2.2,78,88,70,121928.31,612944.87,6903095.09,714344.01,1641419.32,275412.85,435292.52,0,1030381.23,9154.4,1076278.86,100.85,506.99,5709.76,590.86,1357.67,227.8,360.04,0,852.26,7.57,890.22,141479.31,651369.49,6941219.99,736888.95,2079280.51,232337.63,529932.28,0,1048530.48,11186.74,1054508.14,121.23,558.16,5947.92,631.44,1781.73,199.09,454.1,0,898.48,9.59,903.61,170359.87,667181.01,6479755.86,657695.85,1098003.55,235099.54,591287.96,0,1071831.31,13047.01,503291.21,149.57,585.76,5688.99,577.43,964.01,206.41,519.13,0,941.03,11.45,441.87,912,921,908
736,Thomas County,342,96.07,356,352,96.97,363,330,95.93,344,5923,46.7,39.4,13.9,13.8,5885,58.8,33.2,8,8.5,5859,48.6,34.9,16.5,17.8,339,348,349,0,1453237.41,33433232.67,3155723.48,4662651.19,685629.34,2292232.43,0,3027532.94,40349.49,3268189.75,0,261.56,6017.5,567.98,839.21,123.4,412.57,0,544.91,7.26,588.23,0,1476832.27,36004980.61,3600700.74,5054591.69,720912.41,2576784.54,0,3135175.32,43656.09,3101455.66,0,267.4,6519.1,651.95,915.19,130.53,466.56,0,567.66,7.9,561.55,0,1422267.95,34279458.04,3419735.3,4932215.61,708107.19,2584531.7,0,3060314.66,55920.28,2979097.02,0,255.44,6156.51,614.18,885.81,127.17,464.18,0,549.63,10.04,535.04,980,1009,1030
745,Thomaston-Upson County,297,92.52,321,291,88.99,327,269,88.78,303,4177,46.7,40.7,12.5,12.7,4141,61,30.7,8.4,8,4094,41.7,36.1,22.2,22.5,295,303,247,0,1166041.22,21842595.37,1096930,3202753.1,510318.85,1380028.77,59958.91,2656161.31,33319.75,2356239.94,0,293.57,5499.14,276.17,806.33,128.48,347.44,15.1,668.72,8.39,593.21,0,1263671.64,23816749.44,1168100.93,3475853.77,481764.64,1455887,0,2862414.23,37441.17,2498385.2,0,314.35,5924.56,290.57,864.64,119.84,362.16,0,712.04,9.31,621.49,0,1322435.13,24218338.84,1089835.76,3495888,431192.36,1542879.33,0,2839517.41,119833.78,2201531.75,0,337.18,6175,277.88,891.35,109.94,393.39,0,724,30.55,561.33,973,943,1041
789,Thomasville City,182,79.82,228,145,81.46,178,151,83.43,181,2913,64.8,27.5,7.7,8.2,2819,70.9,24.1,5,5.6,2745,50.2,31.5,18.2,19.1,173,145,181,0,1080135.87,16529606.1,1093038.19,2595570.94,378261.1,1872956.04,26289,2293272.53,37439.91,537723.65,0,401.69,6147.12,406.49,965.26,140.67,696.53,9.78,852.83,13.92,199.97,0,1035253.12,18117504.19,913998.36,2819500.75,419430.96,1826174.3,65841,2388979.2,41493.23,566347.5,0,395.29,6917.72,348.99,1076.56,160.15,697.28,25.14,912.17,15.84,216.25,0,870020.86,12157490.72,1037878.42,1725677.49,371760.97,1552125.61,7714,2419512.16,41904.69,564321.94,0,335.27,4684.97,399.95,665,143.26,598.12,2.97,932.37,16.15,217.47,1080,1040,1058
737,Tift County,477,82.96,575,522,88.32,591,500,93.81,533,8191,47.7,38.8,13.5,14.3,8028,54.3,35.3,10.4,9.2,7910,22.4,32.9,44.8,44.3,452,520,483,0,1299048.2,46139751.24,1514341.6,4887534.47,1291490.66,2986261.24,0,5876994.67,53835.62,2064653.51,0,169.54,6021.89,197.64,637.89,168.56,389.75,0,767.03,7.03,269.47,0,1061146.58,47868019.49,1681873.13,5037694.87,1319584.19,3166545.46,0,6209764.41,57883.28,2288098.53,0,138.22,6235.25,219.08,656.21,171.89,412.47,0,808.88,7.54,298.05,0,1059276.1,43248750.86,1574283.46,4077266.13,1065314.24,3130006.89,0,5787789.87,62496.88,1869027.28,0,140.92,5753.46,209.43,542.41,141.72,416.39,0,769.96,8.31,248.64,984,1002,1059
738,Toombs County,173,91.53,189,173,95.58,181,169,94.41,179,2996,44.6,42.7,12.8,15.1,2994,60.7,32,7.3,8.6,2959,31.8,38.1,30.2,33.2,172,174,174,4282.07,561076.26,17282367.35,293343.8,1861550.82,466555.26,834922.99,0,1561929.92,32752.17,1438508,1.53,199.96,6159.08,104.54,663.42,166.27,297.55,0,556.64,11.67,512.65,4282.07,568270.13,18065936.87,320026.32,1767230.12,509662.04,892790.73,0,1642714.72,31568.16,1292164.27,1.5,198.42,6307.94,111.74,617.05,177.95,311.73,0,573.57,11.02,451.17,4282.07,281228.24,14787288.01,475800.64,1924847.74,607486.57,986949.23,0,1482750.9,68629.32,1260249.42,1.56,102.15,5371.34,172.83,699.18,220.66,358.5,0,538.59,24.93,457.77,976,922,979
739,Towns County,83,98.81,84,57,95,60,72,92.31,78,1001,53.9,36.9,9.2,9.5,977,62.9,31.5,5.5,5.6,1003,47.7,37.1,15.3,14.1,84,58,68,0,669928.13,8167642.58,44471.46,1126325.75,244148.68,1034613.15,0,853515.77,12562.34,718184.5,0,707.42,8624.75,46.96,1189.36,257.81,1092.52,0,901.28,13.27,758.38,0,688024.86,8663244.37,51853.16,1157797.74,248727.04,1082290.02,42843.99,915422.07,14672.21,740152.19,0,736.64,9275.42,55.52,1239.61,266.3,1158.77,45.87,980.11,15.71,792.45,0,563834.81,8522089.31,160356.43,930315.65,251460.08,1190986.03,0,863998.3,13760.21,491425.74,0,589.79,8914.32,167.74,973.13,263.03,1245.8,0,903.76,14.39,514.04,1091,1033,1035
740,Treutlen County,68,86.08,79,54,83.08,65,52,89.66,58,1127,36.9,39.3,23.8,21.3,1096,58.7,36.3,5,6.5,1112,45.7,36.1,18.3,18.3,67,52,84,0,693486.15,6297382.79,208815.75,777691.08,152652.54,233675.59,0,655179.26,5659.18,649114.32,0,664.9,6037.76,200.21,745.63,146.36,224.04,0,628.17,5.43,622.35,0,691688.77,6991071.8,172138.99,788123.77,178219.04,241845.46,0,699605.75,4938.68,574053.62,0,662.54,6696.43,164.88,754.91,170.71,231.65,0,670.12,4.73,549.86,0,671974.69,6375438.39,233375.19,798917.02,101893.87,303125.09,0,702643.53,9817.45,607238.86,0,636.34,6037.35,221,756.55,96.49,287.05,0,665.38,9.3,575.04,976,932,1008
791,Trion City,104,98.11,106,114,100,114,78,98.73,79,1335,60.2,33.3,6.5,4.9,1330,72.4,24.6,3,2.9,1273,45.5,40.5,14.1,11.2,104,113,89,23190,557525.9,8141274.01,132437.8,1763419.01,238672.33,329893.36,0,1261320.2,56425.98,15531.62,17.36,417.31,6093.77,99.13,1319.92,178.65,246.93,0,944.1,42.24,11.63,23190,584899.44,8455940.84,130143.71,1582419.21,248874.66,361566.26,0,1309228.02,12694.42,3491.02,17.61,444.11,6420.61,98.82,1201.53,188.97,274.54,0,994.1,9.64,2.65,23190,551144.06,8159189.32,85428.42,1541017.91,197634.3,379385.39,0,1157868.68,4390.16,46361.17,18.32,435.34,6444.86,67.48,1217.23,156.11,299.67,0,914.59,3.47,36.62,1085,1091,995
741,Troup County,769,88.19,872,725,86.83,835,746,87.87,849,12666,51.8,35.4,12.8,13.5,12498,58.3,33.2,8.6,9.8,12467,47.4,35,17.6,17.3,766,712,739,0,2713908.77,68776648.67,4363490.19,11003443.43,2200418.59,7242139.42,0,8145437.64,80878.36,9369215.73,0,232.38,5888.92,373.62,942.16,188.41,620.1,0,697.44,6.93,802.23,0,3482622.79,71888237.73,4809446.06,11260449.42,2073620.35,8080282.66,0,9000597.92,83992.8,9002553.96,0,297.1,6132.76,410.29,960.63,176.9,689.33,0,767.84,7.17,768,0,3350952.56,67157949.57,4074369.77,12862685.89,1859979.28,6829127.78,913679.28,8444113.05,82630.3,9040917.42,0,284,5691.83,345.31,1090.15,157.64,578.79,77.44,715.66,7,766.24,1024,1013,1110
742,Turner County,86,91.49,94,82,95.35,86,80,95.24,84,1287,44,42,14,12.9,1210,49.1,38.3,12.6,10.9,1171,45,30.2,24.8,26,84,84,75,0,1102462.12,6402858.85,864473.48,1116345.67,216706.07,376093.46,0,1107099.45,6183.57,852831.93,0,947.95,5505.47,743.31,959.88,186.33,323.38,0,951.93,5.32,733.3,0,813397.69,6723844.51,896440.54,1290350.65,176559.74,820253.62,0,1103987.35,9029.29,703445.75,0,721.74,5966.14,795.42,1144.94,156.66,727.82,0,979.58,8.01,624.18,0,861377.89,6618643.54,708168.3,1043852.62,199066.78,797581.6,0,658268.54,8716.8,641126.43,0,772.54,5936,635.13,936.19,178.54,715.32,0,590.38,7.82,575,971,946,
743,Twiggs County,53,89.83,59,63,85.14,74,49,76.56,64,808,47.5,37.6,14.9,15.1,790,54.3,34.8,10.9,11.8,768,42.2,25.3,32.6,33.2,53,63,40,0,889678.03,4308134.25,59300.51,1247448.48,123357.79,547918.44,0,728736.59,14404.74,650635.85,0,1192.6,5774.98,79.49,1672.18,165.36,734.48,0,976.86,19.31,872.17,0,880675.17,4712209,177931.98,1337716.79,142600.54,486862.96,0,782624.32,11411.08,804855.23,0,1169.56,6257.91,236.3,1776.52,189.38,646.56,0,1039.34,15.15,1068.86,0,967200.49,4141500.88,91641.93,1336616.81,155675.5,490980.4,0,678901.75,11028.69,673400.76,0,1395.67,5976.19,132.24,1928.74,224.64,708.49,0,979.66,15.91,971.72,846,887,903
744,Union County,211,99.53,212,197,96.57,204,175,94.59,185,2940,35.3,47,17.6,16.6,2898,49,42,8.9,8.7,2973,77.1,14.9,7.9,8.4,213,197,218,0,1049516.41,19433096.52,939811.46,4020143.22,443974.02,949015.64,0,1762028.96,27461.35,1482447.54,0,376.98,6980.28,337.58,1444.02,159.47,340.88,0,632.91,9.86,532.49,0,1231364.92,21088098.52,887788.94,3900582.1,556318.34,1185166.67,0,2015827.09,23879.57,1333396.31,0,447.28,7660.04,322.48,1416.85,202.08,430.5,0,732.23,8.67,484.34,0,1056506.12,16111941.09,886785.46,3926438.41,443087.01,1170908.05,0,1912666.22,23314.1,1230568.97,0,376.79,5746.06,316.26,1400.3,158.02,417.58,0,682.12,8.31,438.86,1076,1064,1062
792,Valdosta City,445,87.43,509,433,91.74,472,394,92.71,425,9491,48.9,37.6,13.5,17.7,9307,60.1,31.8,8.1,10.6,8960,55.5,31.8,12.8,17.6,452,429,490,0,1779621.83,45572920.11,2766048.88,9092015.51,1030497.88,3226160.82,0,5384154.52,54798.61,3045304.78,0,215.74,5524.66,335.32,1102.2,124.92,391.1,0,652.7,6.64,369.17,0,1695265.01,47780196.05,3230070.69,8469502.23,1070305.75,3154763.13,2174708.34,5659682.17,59993.15,2841955.29,0,206.82,5828.99,394.06,1033.24,130.57,384.87,265.31,690.46,7.32,346.71,0,1934091.2,47108601.57,3011201.3,6861547.89,1058182.56,3566251.56,0,5474242.46,58742.91,2941252.39,0,238.6,5811.57,371.48,846.48,130.54,439.95,0,675.33,7.25,362.85,984,988,1066
793,Vidalia City,158,96.34,164,167,93.82,178,153,94.44,162,2590,58.4,33.9,7.7,7.1,2579,70.2,25.7,4.1,4.5,2501,59.5,27.7,12.9,13.4,159,167,176,0,746681.83,13104011.35,519998.2,2019828.79,438028.42,1183016.82,0,1318855.99,18175.49,660303.41,0,307.15,5390.38,213.9,830.86,180.18,486.64,0,542.52,7.48,271.62,0,862077.22,13104673.21,569559.95,2174328.2,459949.67,1372489.38,0,1488959.5,46113.66,701788.53,0,354.18,5384.01,234,893.31,188.97,563.88,0,611.73,18.95,288.33,0,778702.4,11483663.21,730929.97,970261.85,456970.23,1323853.36,0,1424131.89,20055.82,712587.36,0,333.06,4911.75,312.63,415,195.45,566.23,0,609.12,8.58,304.79,1019,1022,1021
746,Walker County,564,88.82,635,515,91.64,562,526,92.44,569,8978,43.5,39.1,17.4,17.2,8921,53.4,35.7,10.9,10.9,8766,44.9,33.9,21.3,22.9,564,505,539,0,1014010.74,59422734.38,2204825.81,7394459.78,1430666.59,4301481.59,0,6568334.3,66255.82,5367162.07,0,121.5,7119.91,264.18,885.99,171.42,515.39,0,787,7.94,643.08,0,1079091.93,62410277.03,2408332,7343625,1441699.22,4412776.56,0,6754312.27,69465.08,5271332.46,0,128.91,7455.53,287.7,877.27,172.23,527.15,0,806.87,8.3,629.71,0,1010943.33,56984038.02,2157988.39,5064992.44,1296796.22,4395421.55,0,6286894.75,72577.47,4522636.84,0,124.35,7009.11,265.44,623,159.51,540.64,0,773.3,8.93,556.29,1147,1124,1214
747,Walton County,869,91.67,948,897,92.86,966,803,93.92,855,14607,43.5,42.3,14.3,13.5,14663,56.6,34.7,8.7,8.3,14465,35.6,38.5,25.8,25.3,872,894,984,0,2721632.74,83831002.52,3871518.52,10461867.98,1800154.35,4173789.33,0,9307934.42,53557.51,7454051.75,0,199.37,6141.02,283.61,766.38,131.87,305.75,0,681.85,3.92,546.04,0,2703566.39,89816185.79,4671043.54,11254422.7,1904790.95,3496198.21,0,9556057.12,59133.95,7135765.53,0,196.54,6529.24,339.56,818.15,138.47,254.16,0,694.68,4.3,518.74,0,3199296.63,79475029.61,4662715.6,7799474.28,1886214.57,4236859.2,0,9420350.3,68998.96,5770303.82,0,236.72,5880.51,345,577.1,139.56,313.49,0,697.03,5.11,426.96,1024,1030,1059
748,Ware County,322,88.22,365,314,92.63,339,329,91.14,361,6501,52.4,36.4,11.2,12.4,6348,63.3,29.9,6.8,7.4,6295,38.8,35.7,25.5,28.5,317,314,341,0,1083772.63,36713104.94,1636040.36,5254189.48,1164658.01,2954755.22,63984,4143192.75,36532.47,3667147.88,0,185.2,6273.6,279.57,897.85,199.02,504.91,10.93,708,6.24,626.65,0,910739.33,40045635.8,1885271.44,5942740.12,1251948.89,3206012.19,202930.9,4338159.97,42698.09,3205188.03,0,156.06,6861.83,323.04,1018.29,214.52,549.35,34.77,743.34,7.32,549.21,0,874874.88,38634723.07,2018074.35,5872622.56,1320966.35,2305075.4,47392.61,4188622.19,104330.59,3037971.03,0,151.07,6671.51,348.48,1014.09,228.11,398.04,8.18,723.3,18.02,524.6,1006,1073,1048
749,Warren County,32,91.43,35,39,90.7,43,39,86.67,45,633,62.1,30.3,7.6,7.6,648,67.4,26.7,5.9,5.6,653,47.8,24.2,28,25.4,30,40,40,0,796404.8,4253666.52,397526.67,739933.03,102823.4,291836.88,0,506112.39,4644.46,704215.44,0,1327.34,7089.44,662.54,1233.22,171.37,486.39,0,843.52,7.74,1173.69,0,708102.34,4208967.21,362749.8,835135.05,108687.23,218367.68,0,546111.45,3909.49,617729.04,0,1166.56,6934.05,597.61,1375.84,179.06,359.75,0,899.69,6.44,1017.68,0,675288.47,3663665.43,277540.89,690070.53,94633.8,196617.75,0,577181.3,4575.5,512471.82,0,1089.17,5909.14,447.65,1113.02,152.64,317.13,0,930.94,7.38,826.57,954,886,
750,Washington County,211,90.56,233,191,90.95,210,211,95.05,222,3146,43.9,41.2,14.9,13.9,3121,53.1,38.1,8.8,8.1,3016,38.8,35,26.2,23,209,196,210,0,1684560.32,16360261.4,1320726.47,2940481.12,442238.46,995160.11,0,2568859.99,17889.31,2239935.39,0,550.15,5343,431.33,960.31,144.43,325,0,838.95,5.84,731.53,0,1599684.71,16868854.89,1164299.12,2773955.63,459299.69,1104386.14,0,2599330.74,17473.88,1899501.94,0,528.65,5574.64,384.77,916.71,151.78,364.97,0,859,5.77,627.73,0,1583857.9,16640487.38,1250418.66,2638366.93,459587.37,1320034.64,0,2326565.08,20631.05,986125.8,0,540.38,5677.41,426.62,900.16,156.8,450.37,0,793.78,7.04,336.45,899,938,986
751,Wayne County,317,94.63,335,328,92.92,353,318,94.08,338,5595,47.3,39,13.7,14.8,5517,56.1,35.3,8.6,9.7,5202,27.8,39,33.2,32.8,313,329,276,0,1670948.82,30754487.57,1266144.39,3823208.34,1015194.21,1963633.29,0,2916495.03,58811.38,2801804.72,0,322.83,5941.75,244.62,738.64,196.13,379.37,0,563.47,11.36,541.31,0,1585146.52,31859166.31,1868978.51,3820178.7,1048689.77,1889628.87,0,2945309.31,61237.75,2502765,0,307.86,6187.45,362.98,741.93,203.67,366.99,0,572.02,11.89,486.07,0,1885403.03,31673727.65,1696020.1,3949115.02,1072591.63,2206245.16,16500,2962979.37,59510.38,2502243.27,0,394.68,6630.46,355.04,826.69,224.53,461.85,3.45,620.26,12.46,523.81,1021,982,1072
752,Webster County,21,100,21,21,91.3,23,11,100,11,316,60.4,36.1,3.5,6.6,303,66.7,32.7,0.7,5.9,277,65.3,25.3,9.4,11.6,22,21,17,0,452812.89,2344304.78,22137.87,304905.64,75650.34,94480.75,0,256216.73,1105.88,111412.68,0,1509.38,7814.35,73.79,1016.35,252.17,314.94,0,854.06,3.69,371.38,0,457680.31,2493142.44,23704.12,347747.62,55677.45,97724.62,0,253249.92,946.95,127121.39,0,1646.33,8968.14,85.27,1250.89,200.28,351.53,0,910.97,3.41,457.27,0,448705.14,2230346.36,15113,286721.87,94355.24,88697.92,0,233588.96,721.1,172319.11,0,1661.87,8260.54,55.97,1061.93,349.46,328.51,0,865.14,2.67,638.22,997,932,
753,Wheeler County,68,89.47,76,71,92.21,77,61,89.71,68,1023,49.2,39.7,11.1,10.3,1011,64,31.4,4.6,5,944,41.3,40.3,18.4,18.6,68,70,65,0,928579.31,5807351.21,116169.91,839178.86,206488.24,241470.04,0,954833.41,4387.51,800122.45,0,963.26,6024.22,120.51,870.52,214.2,250.49,0,990.49,4.55,830,0,1057477.2,6108584.41,104707.41,899997.88,214895.42,211041.92,0,891363.32,5716.92,689423.26,0,1108.47,6403.13,109.76,943.39,225.26,221.22,0,934.34,5.99,722.67,0,858980.36,5587257.21,122694.57,541566.7,238674.62,269281.32,0,809007.9,9499.86,719777.18,0,967.32,6291.96,138.17,609.87,268.78,303.24,0,911.04,10.7,810.56,949,880,
754,White County,234,97.1,241,238,95.2,250,257,94.83,271,4066,49.4,39.2,11.4,10.9,4025,55.8,35.2,9,9.3,4001,47,37.6,15.4,15.4,229,244,252,0,1165609.54,26141160.19,824284.26,2746041.41,684125.25,1133864.62,0,3023177.47,140292.07,2270575.2,0,303.78,6812.92,214.83,715.67,178.3,295.51,0,787.9,36.56,591.76,0,1332270.04,27293445.86,817398.96,2874726.7,679838.68,1241707.31,0,3141015.6,125402.45,2198917.72,0,348.12,7131.81,213.59,751.17,177.64,324.46,0,820.75,32.77,574.58,0,1271341.24,26445114.99,780287.04,2219245.96,624600.25,1251146.86,0,3027222.29,147336.86,2004582.26,0,339.75,7067.11,208.52,593.06,166.92,334.35,0,808.99,39.37,535.7,1045,1043,1106
755,Whitfield County,863,88.42,976,895,88.53,1011,892,88.49,1008,13553,46.2,42.4,11.3,11.5,13306,59.2,34.6,6.2,6.9,13054,50.2,37.3,12.4,13.6,892,877,905,0,1500789.84,80631230.86,5009664.82,8899491.16,2703902.41,5413513.07,3845.85,9932607.18,81293.86,5827978.84,0,114.67,6160.7,382.77,679.97,206.59,413.62,0.29,758.91,6.21,445.29,0,1504697.3,86054467.11,5350540.61,9111764.05,2843027.24,5328461.75,47800,10247373.61,73731.88,5605118.33,0,115.44,6602.31,410.51,699.08,218.12,408.81,3.67,786.2,5.66,430.04,0,2001432.36,84344243.35,4834090.17,6344126.83,2746310.9,5356582.97,0,10082618.97,75720.2,6565583.53,0,157.07,6619.39,379.38,497.89,215.53,420.39,0,791.29,5.94,515.27,1015,1019,1050
756,Wilcox County,57,91.94,62,82,95.35,86,81,97.59,83,1186,43.2,41.1,15.8,12.6,1217,59.7,32.7,7.6,6.8,1193,46.1,35,18.9,17,55,83,81,0,554504.19,6665300.09,199359.32,915402.32,105783.54,315967.45,0,861031.73,27434.76,927099.39,0,482.6,5800.96,173.51,796.69,92.07,274.99,0,749.37,23.88,806.88,0,600949.27,6762826.88,222104.41,962987.01,116816.54,364556.44,93728.88,895499.26,28545.28,914967.47,0,517.61,5825,191.3,829.45,100.62,314,80.73,771.32,24.59,788.09,0,582287.7,6743193.66,213272.88,929122.25,110960.02,397089.04,0,872060.91,33994.83,398951.67,0,507.66,5878.98,185.94,810.05,96.74,346.2,0,760.3,29.64,347.82,1079,904,1060
757,Wilkes County,93,87.74,106,83,83,100,86,83.5,103,1470,46.9,41.6,11.5,11,1391,62.3,33.3,4.4,4.7,1375,45.4,39.1,15.5,15.6,90,81,85,0,754294.1,8651299.6,475609.16,1673498.64,347318.55,954728.64,0,990095.23,17030.6,1312505.27,0,537.25,6161.89,338.75,1191.95,247.38,680.01,0,705.2,12.13,934.83,0,606545.58,8796257.82,481299.44,1740427.65,355811.94,893258.14,0,1096526.86,17849.19,1185552.53,0,448.96,6510.92,356.25,1288.25,263.37,661.18,0,811.64,13.21,877.54,0,568901.78,7738002.97,509508.45,1492698.78,359059.26,924507.52,3006,1114473.98,16527.82,1238441.34,0,432.3,5879.94,387.16,1134.27,272.84,702.51,2.28,846.86,12.56,941.06,920,987,945
758,Wilkinson County,101,95.28,106,96,94.12,102,94,95.92,98,1322,74.2,23.6,2.2,2.4,1244,76.5,20.7,2.7,3.4,1171,82.2,14.7,3.1,3.8,100,96,87,0,535329.82,7663408.55,480684.04,1918326.69,137547.52,391849.87,0,1332736.28,7601.23,1080121.94,0,423.19,6058.03,379.99,1516.46,108.73,309.76,0,1053.55,6.01,853.85,0,530381.05,7386148.71,574639.63,1924578.07,151673.35,378718.85,0,1397520.56,7317.36,1210905.15,0,454.48,6329.18,492.41,1649.17,129.97,324.52,0,1197.53,6.27,1037.62,0,582119.18,4983700.4,548134.48,1820856.45,149186.05,347901.22,0,1336957.89,10128.05,818861.61,0,520.68,4457.69,490.28,1628.67,133.44,311.18,0,1195.85,9.06,732.43,975,971,997
759,Worth County,187,77.59,241,201,77.91,258,168,88.89,189,3347,43.5,43.3,13.2,15.8,3231,53.1,37.4,9.5,11,3194,40,38.4,21.5,21.9,183,194,182,16575.54,742228.62,16521968.09,1040345.02,2239541.24,570625.42,1951067.1,0,1807083.04,21805.75,2318691.1,5.38,240.75,5359.06,337.45,726.42,185.09,632.85,0,586.14,7.07,752.09,0,949454.18,16383283.32,1008389.4,2237482.56,592441.28,2073685.2,0,1909308.76,31807.14,2407030.9,0,312.83,5398.12,332.25,737.23,195.2,683.26,0,629.1,10.48,793.09,0,617095.76,15244010.72,866698.95,2298522.8,616550.38,2096211.69,0,1487167.86,28771.38,2196749.12,0,205.29,5071.19,288.32,764.64,205.11,697.34,0,494.73,9.57,730.79,958,973,1023
